date,title,description,source
2012-05-12,Steve Wozniak: 'I Don't Have Broadband At Home',"Wozniak is making the rounds in Australia this week, talking about Apple's start and rise to fame in a series entitled ""The",HuffPost
2012-05-06,"iPhone 5 Specs, Apple Television Delays: This Week In Apple Rumors","Every week the numerous blogs covering the machinations of the Apple empire float unconfirmed rumors, blatant speculation",HuffPost
2012-05-05,AT&T Chief Regrets Offering Unlimited Data For iPhone,"When Randall Stephenson, AT&T's chief executive, spoke about the state of the wireless industry at a conference this week",HuffPost
2012-04-22,Act Different,"In a famous ad, Apple asked people to ""Think Different."" We are now at a point in the natural history of the planet when it is essential to act different. There is no better time to begin than on Earth Day.",HuffPost
2012-04-20,Craft Of The Day: A Chic iPad Case Made From A Bubble Envelope,Photo by Natalie of Crème De La Craft Turn an envelope into a trendy accessory with this Craft Of The Day. It only takes,HuffPost
2012-04-19,National Geographic Magazine Takes Readers On Everest Expedition (PHOTOS),"The legendary mountain climber Conrad Anker is on his way up Everest and, thanks to the May iPad edition of National Geographic",HuffPost
2012-04-18,Spring Cleaning: How To Clean Aluminum Cookware With Apple Peels,"Home cooks, rejoice! Your used aluminum cookware can look like new -- no scrubbing required. There is a way to remove stains",HuffPost
2012-04-16,Is The TSA Coming For Your iPad? (POLL),"Well, they're the perfect item to plunder. They're relatively compact, they're sought-after and there's a robust, no-questions-asked market for used iPads online. Oh, and they're pretty easy to steal.",HuffPost
2012-04-14,"Oldify, Fatify, and Baldify: iPhone Apps Show You Your Old, Fat, Bald Future","Each app comes with its own in-app upgrade, too: So on Oldify, you can see what you'll look when you're old, and for 99 cents",HuffPost
2012-04-13,An Apple a Day Melts the Pounds Away!,"When you gradually add in nutrient-dense, fiber-rich foods, you simply stop feeling cravings. You run out of space in your belly for the old junk. Instead of craving, you feel full, fulfilled, and content.",HuffPost
2012-04-07,Apple's Marketing Of iPad 4G Access Probed By UK Regulators,"Apple has come up against a similar problem in Australia, whose consumer watchdog took legal action last month to ensure",HuffPost
2012-04-01,Ashton Kutcher To Play Steve Jobs In Indie Movie,"According to Variety, the movie will follow Jobs on the journey that took him from ""wayward hippie"" to Apple co-founder. Matt",HuffPost
2012-04-01,Foxconn Pay: Chairman Pledges To Keep Raising Worker Salaries,"According to the agreement reached with Apple, Foxconn Technology Group, whose subsidiary Hon Hai Precision Industry assembles",HuffPost
2012-03-31,Celebrity Baby Names: Can You Guess The 'Normal' Names? (QUIZ),"Blue Ivy, Pilot Inspektor, Apple ... stars love to get creative when it comes to baby-naming. One could argue that James",HuffPost
2012-03-31,Is That an Apple?,If our children can't tell you what a potato or an apple is -- how are they going to determine the future of quantum computing or nanotechnology as it applies to healthcare?,HuffPost
2012-03-28,Surviving Technical Support,"Over the past week, I have spent more than 15 hours on the phone with technical support for Apple, Time Warner Cable and Microsoft.  I've spoken to about 30 different people in the U.S., India and the Philippines, and I have lost my mind on several occasions.",HuffPost
2012-03-25,iPad Black Market Falls On Tough Times,"(The story was corrected to remove ""dozen or so"" reference from second sentence of paragraph 3 to make it clear there were",HuffPost
2012-03-25,"This Week In Apple Rumors: iPhone 5 Display Size, Retina Display Macs, And Foxconn's Hiring Spree","Every week the numerous blogs covering the machinations of the Apple empire float unconfirmed rumors, blatant speculation",HuffPost
2012-03-22,iPad 3: Data Fees Soar Due To Video Streaming,"Brandon Wells got the new iPad last Friday, started wirelessly streaming March Madness games the next day and by Saturday",HuffPost
2012-03-21,Tax Refund: Smart Ways To Spend Your Cash,"Instead of running to buy the new iPad, we'd be best advised to pay down debt or stash away the cash for a rainy day. Yet",HuffPost
2012-03-21,Mobile Banking: Apple Customers Hungry For iBank,Nearly half of Americans own a smartphone (the category of phone that iPhones fall under) and tablet usage is posed to potentially,HuffPost
2012-03-19,Apple Cash Announcement: Mutual Funds That Hold Apple Stock,Many funds own Apple despite it clashing with their stated focus. Below is a list of every U.S. mutual fund that held Apple,HuffPost
2012-03-18,"Privacy Suit Filed Against Path, Twitter, Apple, Facebook, Others","Thirteen individuals have filed a lawsuit against more than a dozen mobile app makers--including Path, Twitter, Apple, and",HuffPost
2012-03-16,Apple App Store Under Scrutiny As Customers Complain About Credit Card Fraud,"For hackers, these App Store accounts are juicy targets. The store offers more than half-a-million software programs for",HuffPost
2012-03-13,Most iPad Owners Use Device In The Bedroom: How Gadgets Hurt Your Sleep,"Instead, experts recommend turning off all devices an hour before bedtime and finding another method for winding down, like",HuffPost
2012-03-10,"Horse iPad Is Here, Finally: BBC Comedy's Awesome New Invention (VIDEO)","Humans have been enjoying the iPad for years now, but just because we have thumbs and fingers doesn't mean we're the only",HuffPost
2012-03-04,Apple's App Store Hits 25 Billion Downloads,"The company announced the countdown on February 17, saying that the person who downloaded the 25 billionth app would win",HuffPost
2012-03-04,"Senator Charles Schumer Asks FTC To Probe Apple, Android",He also referred to a discovery last month that applications on devices such as the iPhone and iPad were able to upload entire,HuffPost
2012-03-01,Barbarians at the Runway,"The gatekeepers lose control when trampled by aficionados armed only with their iPhone, their autonomy and their attitude. The new fashion elite aren't beholden to anyone -- and they tweet and post what they really think, loyalties be damned.",HuffPost
2012-02-25,"This Week's Top Tech Quotes: Tim Cook On Cash, Biz Stone On Unhealthy Tweeting, And More","It feels like the pace of change in the tech world is only getting faster. In the past two months alone, competition between",HuffPost
2012-02-23,Zombie Apocalypse! An IPhone App Keeps You Running For Your Life,"It’s a zombie apocalypse and only you can save the world from ruin. Sounds like the plot of a hot new video game, right? It’s",HuffPost
2012-02-22,Is There Arsenic in My Baby Formula?,Last week's findings of arsenic in organic brown rice syrup may be even more frightening to parents than last year's discovery of arsenic in apple juice. That's because organic brown rice syrup is ubiquitous in natural products -- it's used as a substitute for high fructose corn syrup.,HuffPost
2012-02-21,"Oscars Recipe: 'War Horse' Carrot, Oat And Apple Cake",This cake celebrates the highs and the lows of Stephen Spielberg's War Horse. In it you'll find the apple which Albert (human) first uses to befriend Joey (horse).,HuffPost
2012-02-20,ABC iPad Factory Tour: 'Nightline' Teases Glimpse Into Foxconn Facility (VIDEO),Stressful and potentially dangerous working conditions inside Foxconn plants were detailed last month in a two-part expose,HuffPost
2012-02-20,"iPad 3 Release Date And Specs, 'iPad 4G', And An iPad Mini: This Week In Apple Rumors","Every week the numerous blogs covering the machinations of the Apple empire float tons of unconfirmed rumors, futuristic",HuffPost
2012-02-19,How 12 Famous Logos Have Evolved Over Time [INFOGRAPHIC],"Motorola Microsoft Apple Firefox Google Nokia IBM Levity aside, Raszl may be on to something. As design critic Steven Heller",HuffPost
2012-02-19,Settlement Reached In iPhone 4 'Antennagate' Suit,A settlement has been reached in a class-action lawsuit targeting the antenna performance of Apple's iPhone 4. Read more,HuffPost
2012-02-18,Apple Nears 25 Billion Apps Downloaded: Here's What's In It For You,"In celebration of the milestone, Apple will award one person a $10,000 gift card to the App Store. By our count, that will",HuffPost
2012-02-18,Motorola Mobility says Apple Files EU Patent Complaint,BRUSSELS (Reuters) - Apple has asked EU anti-trust regulators to step in and settle a technology patent dispute between the,HuffPost
2012-02-17,Parenting By iPad: What Are The Rules,"An iPad is simultaneously our children's source of communication, procrastination, education and entertainment. What rules to make, then, for this hydra-headed tool?",HuffPost
2012-02-10,"Digital Guilt: Mommy, Her iPad, and Me","Just a few short months ago, the prospect of toddlers packing iPads was the stuff of droll New Yorker cartoons. Today, it's how we live our lives.",HuffPost
2012-02-09,"10 Paint Color Apps For Your iPhone, iPad, and Android (PHOTOS)",Choosing paint palettes in-store can get a little overwhelming at times. But with apps designed to find paint colors from,HuffPost
2012-02-05,"New Apple Rumors: iPad 3 In March, iPhone 5 In June, And iTV Release In 2013?","Every week the numerous blogs covering the machinations of the Apple empire float tons of unconfirmed rumors, futuristic",HuffPost
2012-02-05,Google Hires A Senior Director At Apple For A Top Secret Project,"Google has pulled off a coup by hiring an Apple senior director of product integrity for a secret project, VentureBeat has",HuffPost
2012-02-04,"Meet BreathalEyes, An iPhone App That Tells You How Drunk You Are","Unconvinced? Check out this primer video made by the folks at Xplor Apps, which explains how one might use BreathalEyes to",HuffPost
2012-02-01,Gwyneth Paltrow Marriage: Actress Gives Relationship Advice In 'Harper's Bazaar',"Paltrow and Martin met in 2002 and tied the knot the following year. The couple have two children together, 7-year-old Apple",HuffPost
2012-01-31,"GraphicImage Will Declutter Your Purse: iPad, iPhone, Kindle Cases And More (PHOTOS)",Need help narrowing down? We've gathered a few of our favorite products from their site below. Photos Courtesy Of Bobby Doherty,HuffPost
2012-01-28,Thomas Edison Voted Most Iconic Inventor In U.S. History,That doesn't mean Jobs lacks for fans in the wake of his death last year. The man who relentlessly drove Apple to create,HuffPost
