date,title,description,source
2026-03-22,What if Elon already built a decentralized AI network (to seek the truth and heat the world)?,TL;DR:  TERAFAB  sends 80% of its chips to space. Smart. But the 20% that stays on Earth? Don't put them in data centers. Put them in home...,Blogspot.com
2026-03-22,Elon Musk's Terafab bet: what it means for Tesla investors,,Yahoo Entertainment
2026-03-22,Elon Musk Announces $20B 'Terafab' Chip Plant in Texas To Supply His Companies,"""Billionaire Elon Musk has announced plans to build a $20 billion chip plant in Austin, Texas"" reports a local news station:

Musk announced on Saturday night during a livestream on his social media platform X that the plant, called ""Terafab,"" will be built n…",Slashdot.org
2026-03-22,Elon Musk Announces $20B 'Terafab' Chip Plant in Texas To Supply His Companies,"""Billionaire Elon Musk has announced plans to build a $20 billion chip plant in Austin, Texas"" reports a local news station:

Musk announced on Saturday night during a livestream on his social media platform X that the plant, called ""Terafab,"" will be built n…",Slashdot.org
2026-03-22,Elon Musk’s Latest Outlandish Plan Is a Giant Chip Factory In Texas,"The factory will produce chips for both terrestrial and space purposes, Musk said.",Gizmodo.com
2026-03-22,"Musk says Tesla, SpaceX, xAI chip project to kick off in Texas","Musk said his Terafab project — a grand plan to eventually manufacture his own chips for robotics, artificial intelligence and space data centers — will be built in Austin.",Fortune
2026-03-22,"Musk has the world’s most powerful supercomputer, but it is also the most energy hungry","Elon Musk's xAI Colossus is nearly 3x more powerful than every other AI supercomputer in the world. What are the other major supercomputers?
The post Musk has the world’s most powerful supercomputer, but it is also the most energy hungry appeared first on Dig…",Digital Journal
2026-03-22,Why today’s immigrants to America are so hostile to their new country,"Immigrants used to feel blessed and grateful they got to America and were allowed in. Yet something has gone terribly wrong with immigration — an open border, of course, but also a change in legal immigration as well as student visitors.",New York Post
2026-03-22,"From Festivals to Streamers, Political Documentaries Are Getting Shut Out","At the Copenhagen International Documentary Film Festival, filmmakers say even strong docs are failing to land festivals or U.S. buyers.",IndieWire
2026-03-22,"This 16-year-old refused a $300,000 offer to drop out of high school and now runs his own AI company",Rudrojas Kunvar said he wanted to ensure his AI product remained accessible and didn't get wrapped up in chasing profits.,Business Insider
2026-03-22,New Crypto: Pepeto Reveals Ecosystem Expansion And Bitcoin Price Eyes Recovery While Dogecoin Jumps on Elon Musk X Money News,"Dubai, UAE, March 22, 2026 (GLOBE NEWSWIRE) -- The Pepeto team just revealed a full ecosystem expansion covering the DeFi exchange, multi chain bridge, and token screening layer, with all three moving toward launch at the same time. The update drops next to t…",GlobeNewswire
2026-03-22,The SEC drops its four-year-old investigation into EV startup Faraday Future,"After four years, and multiple subpoenas and depositions, the beleaguered startup has dodged yet another bullet.",TechCrunch
2026-03-22,Astronomy Picture of the Day - Leaving Earth,Explanation: What would it look like to leave planet Earth? Such an event was recorded visually in great detail by the MESSENGER spacecraft as it swung back past the Earth in 2005 on its way in toward the planet Mercury. Earth can be seen rotating in this tim…,Freerepublic.com
2026-03-22,Trump threatens to deploy ICE to US airports,US President Trump has threatened to deploy ICE agents to airports to stand in for Transportation Security Administration personnel as Democrats continue to block DHS funding,RT
2026-03-22,Does the TESLA FSD CHIP Match the Human Brain ?,"Tesla has the world’s most advanced AI (not OpenAI). Autopilot runs superhuman edge AI on HW4 (only 20–50W — same as human brain) while Nvidia B300/Rubin use 1,500–2,000W+. AI5 will jump to 800W for more tasks (distributed inference), but efficiency still unm…",Next Big Future
2026-03-22,SHOCKING VERDICT: Man Who Admitted to Fatally Shooting Pregnant Woman Found Not Guilty by Reason of Insanity,"A man who admitted to fatally shooting a pregnant woman was found not guilty by reason of insanity. As previously reported, a pregnant woman was shot and killed in her car at a Seattle intersection in June 2023. Eina Kwon, 34, a mother of a 2-year-old child, …",Freerepublic.com
2026-03-22,Tesla Model Y and 3 Triple Sales of BYD Top 2 EV Models in China,"Tesla Model Y is the number 2 top selling vehicle in China and Tesla Model 3 is the 5th most sold EV in China. Only the $10,000 Geely Xingyuan sold more units in February 2026. BYD only had one EV model that sold over half as many units as the Tesla Model 3. …",Next Big Future
2026-03-22,"Elon Musk announces ‘Terrafab’ project, will produce own AI chips to service Tesla, SpaceX's lofty space computing goals","Elon Musk announced SpaceX and Tesla will collaborate on a chip manufacturing facility in Austin, Texas, to produce chips for AI, robotics, and data centers, targeting 1 terawatt of computing power per year.&nbsp;",Livemint
2026-03-22,The Best Hotels Near Toronto’s BMO Field for Soccer Fans,"Planning for World Cup 2026? These top hotels near BMO Field, Toronto, are mostly walkable and suit every budget, from boutique stays to luxury.",Matadornetwork.com
2026-03-22,"Coinbase Launches 24/7 Stock Trading For Tesla, Apple, Nvidia With 10X Leverage",,Yahoo Entertainment
2026-03-22,Elon Musk unveils chip manufacturing plans for SpaceX and Tesla | TechCrunch,Elon Musk recently outlined ambitious plans for a chip-building collaboration Tesla and SpaceX — but he has a history of overpromising.,TechCrunch
2026-03-22,Musk pitches pie-in-the-sky Terafab 2 nm foundry for SpaceX and Tesla AI chip fare,"The Terafab is pitched as a vertically integrated 2 nm chip foundry producing a terawatt of compute annually for satellites, cars, and robots. The plan involves a lot of hubris, as there are daunting capital and execution risks with Musk having a mixed record…",Notebookcheck.net
2026-03-22,Car Deal of the Day: Get a Tesla Model 3 for £265 a month and dodge those high petrol prices,Elon’s Musk’s big-seller is a premium-feeling and efficient electric saloon. It’s our Deal of the Day for March 22,AutoExpress
2026-03-22,"First Tesla Will Recursively Improve Chip Masks for AI5, AI6 and Other Chips","TERAFAB project, which will be done jointly by @SpaceX and @Tesla. The goal is to produce over a TERAWATT of compute per year (logic, memory & packaging) with ~80% for space and ~20% for the ground. The goal is extreme vertical integration to produce custom A…",Next Big Future
2026-03-22,"Elon Musk unveils $20 billion ‘TeraFab’ chip project to make chips, memory, and package processors all under one roof — targets a terawatt of annual compute","Tesla and SpaceX CEO, Elon Musk, announced Saturday night that his TeraFab semiconductor project will be built on the Tesla campus in eastern Travis County, Austin, Texas, as a joint venture.",Tom's Hardware UK
2026-03-22,Tesla Terafab and Petawatts on the Moon,Elon making the Terafab with a tight loop for making new chip masks. There will be tight recursively improving loop for chip design. Earth is limited on chip production and AI data center production. About 20 GW per year of chips now and tough to get beyond 1…,Next Big Future
2026-03-22,"SpaceX, Tesla and XAI Will Satellites and Plans for AI in Space","SpaceX, Elon and Tesla and XAI are showing the AI space plans out in the open because there is no competition for decades. Tesla will need to make billions of optimus for the Petawatts per year of moon production. “I just want to live long enough to see the m…",Next Big Future
2026-03-22,Here's How Much A 2021 Nissan Leaf Has Depreciated In Just 5 Years,"Electric vehicles have increased significantly in popularity in recent years, but a number of factors have a serious impact on their value over time.",BGR
2026-03-22,Tesla and SpaceX announce $25B ‘Terafab’ chip factory — here’s why it reeks of desperation,"Tesla and SpaceX have unveiled “Terafab,” a joint $25 billion chip fabrication facility in Austin, Texas, that Elon Musk claims will produce 1 terawatt of computing power annually. It would be the largest semiconductor fab ever built — by an absurd margin.


…",Electrek
2026-03-21,"From desert to powerhouse: Inside Tesla’s 11 MW Oasis Supercharger solar farm powering 1,000 cars a day","Tesla has unveiled a groundbreaking 30-acre EV charging hub in California, integrating an 11 MW solar farm and large-scale battery storage. This 'Oasis Supercharger' aims to power hundreds of vehicles daily, largely independently of the grid. The innovative s…",The Times of India
2026-03-21,Can You Run a Campaign from a PO Box?,"***Public records show no California property ownership or lease in Eric Swalwell’s name across fourteen years of congressional financial disclosures*** When Eric Swalwell filed his November 2025 statement of intention for the California governorship, he list…",Freerepublic.com
2026-03-21,CNN’s Michael Smerconish Hits Democrats For TSA Fiasco: ‘I Think It’s Horrible’,"CNN's Michael Smerconish argued Democrats have cynically used TSA agents as ""pawns"" during the partial government shutdown that has led to huge security lines
The post CNN’s Michael Smerconish Hits Democrats For TSA Fiasco: ‘I Think It’s Horrible’ first appea…",Mediaite
2026-03-21,Elon Musk Found Liable For Misleading Twitter Shareholders Ahead Of $44B Acquisition,"Elon Musk has been found liable by a California jury for misleading Twitter shareholders amid his $44 billion acquisition of the social media platform in 2022. On Friday, the jury in the class-action case Pampena v. Musk found that the Tesla mogul’s tweet cla…",Deadline
2026-03-21,"Is Tesla, Inc. (TSLA)  A Good Stock To Buy Now?",,Yahoo Entertainment
